Com1	Com2	Com4	D1	D2	D3	D4	MI1	MI2	MI3	MI4
CCDC57	73.5097946351972	76.2089962994244	73.4696551692913	49.6880295782406	47.7958620754049	53.0397778511896	48.66939796169	54.1499707063684	54.3702351773633	58.0187225279158	63.4011997494316
SLC16A3	159.663369013661	184.108360321497	201.236456105898	206.699575786812	221.367919602801	212.858844621793	187.83781985788	179.433525868018	179.392227044441	191.445064249175	190.662725777093
CSNK1D	174.351068038735	186.339362209172	190.264688030158	186.009913768113	181.10682780709	189.860946221937	179.090356361898	164.096522870385	168.931866580971	174.557770372173	173.132440132088
SECTM1	3.18471143909357	3.9549578917865	3.81952335742493	0.886699800801385	1.04397419537922	0.97962650384783	1.02363934527455	2.63457720204746	2.18662902343744	2.13181185080959	2.33737141933389
OGFOD3	29.3278650435931	37.0143495000531	37.3339685034574	37.2742323670212	39.2171176003323	37.6922959575736	39.5031729153679	35.8961143778967	37.34998764358	37.829210293778	38.2327182162471
HEXD	29.6368295861917	36.4058944397783	33.2523209940523	25.0903202893429	28.36886400487	30.5550171438252	25.0791639592265	35.2845160988499	34.8383191707127	31.2247735795051	30.803216204793
CYBC1	158.356211333436	176.046330772855	173.56363491828	136.321884189872	152.32945216055	154.361147677737	135.771800432324	176.61076458011	183.558641805316	172.175157127151	165.911631997361
LOC105371941	0.570396078643625	1.01409176712474	1.57274491188085	1.51067373469866	0.998584012971423	1.58606195861077	1.30281371216761	0.470460214651332	1.00466738914693	1.37940766817091	1.83650611519091
NARF	32.1323124302576	33.363619138404	34.6378343688045	41.51068697085	38.7632157762543	43.0569172881689	37.6420104694142	34.2024576051519	31.4106304312702	36.8260047169264	35.2275263913893
FOXK2	103.431822260711	111.600798972078	109.979804909383	99.6059442900223	100.766204945298	97.4028638111556	95.5706915997239	99.3141513128963	103.923976694993	106.256190681529	101.174791436881
LOC105371942	2.44794983751223	2.07888812260572	2.28422475296981	1.64203666815071	1.6794367490883	1.67935972088199	1.44240089561414	0.987966450767798	1.9797857374366	2.1736120831784	1.79476733984566
WDR45B	56.7068768184871	59.7300050836474	61.2996052559276	60.8210381883024	56.6015574625166	59.2440790422259	58.161326436054	55.3261212429967	53.5133129925026	55.8451104447374	55.9716977379775
RAB40B	2.82821388994131	2.48452482945562	1.31062075990071	1.34647006788358	1.18014474260259	1.30616867179711	1.02363934527455	2.02297892300073	1.62519724714945	1.46300813290854	1.75302856450041
FN3KRP	26.0956205979459	28.4959786562053	30.6310794742509	32.4794852960211	30.2752516659972	35.0799586139794	32.3842265595949	30.1094537376853	33.419965209564	32.6877817124137	31.304081508936
FN3K	1.4735232031627	1.06479635548098	0.9736039930691	0.886699800801385	0.998584012971423	0.932977622712219	0.884052161828021	1.17615053662833	1.50700108372039	0.836004647376309	0.959991832940703
TBCD	53.7598304121617	53.7468636576114	54.8213940712755	62.4630748564531	57.5093611106724	65.0751891841773	64.0239881408083	56.7845479084158	56.4091189965144	57.51711973949	61.105567105443
B3GNTL1	12.5249472268829	10.7493727315223	13.2934391361358	10.7389198097057	9.98584012971423	8.86328741576608	10.8878003088293	13.2669780531676	10.9626941580444	12.8744715695952	12.6051101542649
METRNL	14.473800495582	16.2254682739959	15.4278786594027	10.8702827431577	14.2525172760467	12.8750911934286	11.6787943483596	14.2549445039354	15.188207000633	14.1702787730284	15.151175450325
LOC107987251	0.689228595027714	1.31831929726217	1.04849660792057	0.361248066993157	0.499292006485712	0.326542167949277	0.232645305744216	1.1291045151632	1.32970683857682	1.12860627395802	0.834775506904959
LOC105379280	2.89951339977176	2.07888812260572	3.14548982376171	4.3678175372809	3.81277532225452	3.91850601539132	3.53620864731208	2.86980730937313	3.42768873944247	4.47262486346325	3.92344488245331
USP14	124.298812137757	113.020527446053	119.566059610371	94.1215418183989	92.1874604702255	91.9449447182892	94.7796975601936	78.8020859540982	78.1276640266024	77.8738329031032	83.1019017123887
THOC1	36.0062524643788	36.9636449116969	35.1620826727648	36.1904881660417	42.0766990920231	38.8118691048283	38.572591692391	34.8611019056637	37.4090857252945	34.6105924013792	34.0588406817223
TYMSOS	0.689228595027714	0.659159648631083	0.711479841088958	1.54351446806167	1.72482693149609	1.63271083974638	2.46604024088869	1.74070279420993	1.59564820629218	2.00641115370314	1.25216326035744
TYMS	36.7430140659602	42.2369221007455	47.3695788935543	95.8949414200016	86.5136876692515	89.6591495426442	91.5226632797746	62.1007483339759	68.6719709522784	68.9703834085455	73.3767670569459
ENOSF1	81.5904057493152	98.0119692926064	97.8097549960188	80.4597967393849	85.3789331090567	91.1985626201194	87.7072802655694	98.3261848621285	94.5273817023832	95.1791291037927	98.2530771627137
YES1	17.3257808888001	18.5071747500266	18.1614591014813	29.5895007600759	27.052548715044	29.2488484720281	29.7320700741108	22.7232283676594	22.3095258472333	22.7811266410044	22.6641550124696
METTL4	10.4097284352462	9.58316719932882	10.0730566975226	11.428575210329	10.8482535954623	10.30940273097	10.4225096973409	8.79760601397992	9.54434019689583	8.81984902982006	9.47470200337128
NDC80	29.1377330173785	23.3748152322253	24.9017944381135	41.8390943044802	35.4497324604855	38.0188381255229	40.061521649154	34.6258717983381	32.0902583709872	33.8163879863717	35.1023100653535
SMCHD1	95.1135461138245	108.000773198785	104.400305102948	111.428608300707	111.251337081498	108.551946402567	121.06861710929	112.298853237273	108.26768570101	105.921788822578	109.272113853859
EMILIN2	166.959685519644	189.990092570821	207.901898827679	128.99840064992	140.164883275262	127.164849975675	130.048725911017	160.850347389291	164.174471002951	168.789338305277	163.782954454753
LPIN2	45.3940212587218	46.6482212877382	49.4665721093954	31.1658559615005	31.9092982326777	28.8290085418076	31.8724068869576	35.9902064208269	34.6314758847118	34.8195935632233	36.8970774051992
MYOM1	1.73495473920769	2.58593400616809	2.17188583069261	0.262725866904114	0.590072371301296	0.559786573627331	0.604877794934962	1.59956472981453	0.738726021431566	0.794204415007493	0.709559180869215
MYL12A	136.039464756505	137.409434445403	152.032008148483	154.0558802059	163.313876303235	157.766516000636	154.662599258755	155.863469113986	152.620796027762	158.297479980704	151.219583075833
MYL12B	59.6063902182588	57.1947756658355	64.2578635425606	68.3744068617957	60.9590149736646	68.2006642202632	70.7707020073905	67.5110408024662	65.362478376265	71.352996653568	71.4985221664097
TGIF1	31.5143833450603	36.355189851422	34.2259249871214	22.1018135533086	22.1957991974103	23.5576849734835	21.2637809450213	27.7571526644286	26.7418819758227	26.3759466247225	24.3754448016248
LINC00526	1.40222369333225	0.70986423698732	1.31062075990071	1.44499226797263	1.31631528982597	1.2595197906615	1.44240089561414	1.08205849369806	1.21151067514777	0.961405344482755	1.25216326035744
LINC00667	40.4981215836974	45.0256744603386	48.6427533460293	37.8653655675554	36.1759753790102	37.4590515518956	38.4795335700933	38.8600137302001	43.2893448558898	43.0960395722487	43.0326773809506
ZBTB14	17.0168163462015	16.7832187459145	15.5027712742541	24.1707797551785	23.1943832103817	23.8375782602972	24.7999895923334	19.8063750368211	20.1524458646531	18.7265041012293	19.3250529848498
EPB41L3	178.058642549918	187.556272329721	146.452508342048	193.037830707798	216.148048625905	183.423400625222	184.766901822056	163.531970612803	172.211810116127	150.522636760104	151.219583075833
LOC107985145	1.59235571954679	1.67325141575583	1.04849660792057	1.51067373469866	2.22411893798181	1.63271083974638	1.34934277331645	1.31728860102373	1.38880492029134	1.0868060415892	0.918253057595455
RAB12	17.1118823593088	16.0226499205709	16.1768048079174	11.7898232773221	13.3901038102986	13.4815266481916	12.8885499382296	15.0076808473775	14.3017357749151	13.0834727314392	13.8990121899676
NDUFV2	49.149128776459	48.0679497617128	52.5371693183057	85.6486326107412	83.563325812745	85.7872924083885	84.9620656577877	57.4431922089277	57.266041181375	60.4849362376759	59.8116650697403
ANKRD12	47.3666410306977	55.166592131586	54.4843773044439	37.0771879668431	37.1745593919816	34.286927634674	37.9211848363072	40.6477625458751	37.8818703790107	36.240801463763	38.6918447450448
TWSG1	7.93801209445712	6.1352551911047	4.90546627277124	6.30542080569874	6.30923535468308	6.76408776466359	7.49117884496376	5.78666064021139	6.02800433488158	5.89383276400298	6.21907752644194
RALBP1	100.033212292126	96.5415362302755	97.0233825400784	114.647000170283	113.384675654664	113.356781159535	118.230344379211	108.770401627388	104.633153675567	112.651626233958	106.266922029001
PPP4R1	33.510769620313	30.6255713671672	28.6089788732613	32.3809630959321	30.547592760444	30.8349104306388	33.9662146386555	27.7101066429635	28.3966282638294	28.5077584755321	28.1319345826971
RAB31	43.4927009965764	35.493211849366	40.5169046346449	35.3694698319664	30.9561044021141	32.0477813401647	35.1759702285255	42.7648335118061	43.4666391010333	44.2664460785755	43.9091916632008
VAPA	113.22362161076	121.386784524832	122.561764204429	124.302175779009	124.596050709389	122.826504030064	125.581936040728	117.003455383786	114.325239076749	119.172462483493	121.668530131398
NAPG	26.9036817093577	28.0396373609991	29.1706734846473	27.2906494246649	25.8270137900336	26.4032667227558	27.312558894371	23.6171027754969	25.5599203415322	25.9579443010344	23.9580570481723
GNAL	1.94885326869905	1.92677435753701	1.72253014158379	0.821018334075357	1.1347545601948	0.559786573627331	1.16322652872108	1.411380643954	1.47745204286313	1.29580720343328	1.91998366588141
CHMP1B	69.4457225748614	72.4568567610629	72.3462659465193	52.939262181179	49.3845184596777	54.6258398098004	52.0194903644067	61.9596102695805	59.511768286527	65.7517655161467	63.3594609740864
MPPE1	22.5068786031464	22.867769348663	27.0362339613804	15.1067373469866	14.4794681880856	16.1405128729214	15.2615320568206	18.2068103070066	18.2022091680738	18.0577003833283	18.8659264560521
IMPA2	56.5167447922725	54.2539095411738	62.5353334009768	42.6929533719185	42.7121616457322	43.3834594561182	38.4795335700933	56.831593929881	58.0343162436638	64.999361333508	58.1838528312756
TUBB6	167.910345650717	147.296829174869	169.219863256895	197.241444578264	180.879876895051	205.161779234417	193.328249073444	155.957561156917	155.693896276917	162.68650437943	159.024734065395
AFG3L2	83.8957565671665	82.749888197379	91.7434531930498	110.673271433358	100.403083486036	107.152479968498	107.947421865316	85.7178511094728	92.0748113112304	91.8351105142875	92.4931261650695
PRELID3A	9.15010376157482	10.2930314363161	9.39902316385939	10.2463088092604	11.347545601948	11.5689225216315	12.748962754783	8.18600773493318	9.45569307432404	7.02243903796099	7.67993466352562
LOC105371998	1.56858921626997	1.7746605924683	1.31062075990071	1.70771813487674	1.36170547223376	2.93887951154349	2.18686587399563	1.411380643954	1.47745204286313	1.46300813290854	1.37737958639318
SPIRE1	1.44975669988588	1.7746605924683	2.32167106039555	1.74055886823976	1.95177784353505	1.2595197906615	1.34934277331645	1.411380643954	1.21151067514777	1.29580720343328	0.834775506904959
PSMG2	51.0266825353276	46.0904708158196	42.3517736985059	56.9458316514667	53.5150250587867	53.7395110682238	58.3474426806494	52.9267741482749	52.094959031354	52.6264925523386	52.9247671377744
CEP76	14.7827650381806	13.8423526212527	14.0798115920762	18.0295626162948	18.973096246457	18.2863614051595	17.494926991965	15.8074632122848	16.0746782263509	16.2602903914692	15.98595095723
PTPN2	50.7652509992826	49.2341552939063	47.8563808900889	47.0279301758364	54.3774385245348	46.7421788978822	47.3665842495224	58.619342745556	57.0591978953742	54.131300917616	54.1769303981318
SEH1L	60.0579537805184	70.0737411083198	75.5666483851325	131.428614918783	125.18612308069	127.164849975675	130.560545583654	93.0570304580335	93.6409104766653	95.9315332864314	98.7122036915114
CEP192	51.6446116205249	46.8510396411631	50.0657130282072	52.2167660471927	52.6980017754465	52.1068002284774	54.4390015441465	56.502271779625	53.4837639516454	57.4335192747524	59.0603671135258
LDLRAD4	27.6879763174926	29.9664117185362	29.769814403459	25.0903202893429	25.8724039724414	27.5694887511461	25.2652802038219	33.54381330464	31.2333361861266	32.8967828742577	34.9353549639725
LOC107985120	1.92508676542224	2.99157071301799	2.9208119792073	1.87192180169181	1.86099747871947	1.86595524542444	2.41951117973985	1.59956472981453	1.56609916543492	1.42120790053972	1.12694693432169
FAM210A	17.9674764772742	16.9353325109832	17.4499792603923	27.9146233585621	28.6865952817245	28.8290085418076	28.4292563619432	18.7713625645882	20.3001910689394	21.5689199023088	20.3267835931358
RNMT	49.5769258354418	53.1384085973365	51.5261190178108	68.4729290618847	68.8115165302126	67.1743888352798	65.3733309141247	53.4442803843914	55.2862554439384	55.0091057973611	54.3021467241676
ZNF519	9.00750474191392	8.61978002056032	8.72498963019617	12.5123194113084	11.5291063315792	10.9624870668686	12.2371430821458	12.2790116023998	11.2581845666171	10.7844599511544	11.4781632199432
ROCK1	100.175811311787	93.3978517521888	90.2456008960204	110.114978966187	104.805931179592	97.122970524342	107.342544070381	99.0789212055706	99.6984638524041	93.4653195766713	97.4183016558087
ESCO1	23.60013775388	22.7663601719505	20.4831301618768	20.2298917516168	20.8340937251765	18.0064681183458	19.5422056825141	23.8993789042877	22.9596047460931	19.2699071220239	21.3285142014217
SNRPD1	56.4692117857189	58.7159133165226	61.8238535598879	111.527130500796	103.353445342542	107.525671017583	106.691137214297	82.8009977786345	79.2505275791784	84.7708712439577	82.308864980829
ABHD3	66.9502397307955	63.9891905055713	65.7182695321643	31.7898298953978	31.0468847669297	34.9866608517082	33.8731565163579	32.838122982663	34.7792210889981	34.8195935632233	34.5597059858653
MIB1	82.0419693115748	78.5921119521676	76.3904671484986	94.7455157522961	98.3151350952774	98.6157347206815	101.386824243329	108.864493670318	107.676704883865	108.095400905757	110.482538338871
GATA6	2.35288382440495	0.557750471918609	1.01105030049483	0.919540534164399	0.907803648155839	1.30616867179711	0.651406856083805	1.03501247223293	1.12286355257598	1.54660859764617	1.12694693432169
RBBP8	21.3898529491359	26.6706134753807	29.5451365589046	45.6814601079528	42.6667714633244	46.1823923242548	42.8532653180846	31.7090184674998	32.3266506978453	34.4015912395351	32.7649386460196
CABLES1	13.950937423492	13.690238856184	11.8330331465321	21.7734062196785	24.5106985002077	23.8375782602972	23.8694083693566	16.8895217059828	18.5567976583609	18.1831010804347	17.6972407463851
TMEM241	6.46448889129442	5.17186801233619	5.27992934702858	7.45484647340424	8.26101319821814	8.21020307986753	7.5377079061126	7.19804128416539	6.64853419288409	7.02243903796099	7.30428568541839
RIOK3	98.7973541217313	97.504923409044	95.7502080876034	59.3760459203298	55.8299243615841	57.0049327477166	58.6266170475424	65.0646476862793	65.4511254988367	67.4655750432681	66.3646527989442
RMC1	17.4208469019074	19.1156298103014	18.5733684831644	14.7783300133564	13.4808841751142	13.1549844802423	14.5635961395879	12.2319655809346	13.0902250997673	12.0802671545877	13.3564081104793
NPC1	60.0817202837952	62.0624161480343	68.152279514837	28.3087121589183	28.7773756465401	27.2895954643324	25.9166870599057	36.5077126569434	34.4837306804255	34.9031940279609	33.7666692543056
TTC39C	26.0243210881154	21.8536775815382	22.8796938371239	19.9343251513497	19.2908275233116	19.3126367901429	20.3331997220445	22.0645840671475	21.3344074989436	23.3663298941678	23.4989305193746
CABYR	1.6161222228236	1.97747894589325	1.38551337475218	1.47783300133564	1.27092510741817	0.97962650384783	1.16322652872108	2.2582090303264	1.50700108372039	1.42120790053972	1.25216326035744
OSBPL1A	53.070601817134	55.9778655452858	61.7489609450364	52.0854031137406	60.0512113255088	52.0601513473418	54.2528852995512	66.4760283302333	64.0327715376881	67.3819745785305	68.2428976894804
IMPACT	47.4379405405282	48.6764048219877	47.3321325861286	52.3152882472817	51.699417762475	44.9228725335933	49.4138629400715	56.0788575864388	56.4682170782289	55.8869106771062	55.8464814119418
ZNF521	38.7631668444897	28.0396373609991	25.1264722826679	85.3859067438371	87.3761011349995	82.8017640157094	84.7294203520435	33.6849513690354	34.2768873944247	29.218362425802	29.0501876402926
LOC107987256	1.18832516384089	0.253522941781186	0.411909381683081	1.08374420097947	2.13333857316622	1.49276419633955	1.44240089561414	0.423414193186199	0.738726021431566	0.501602788425785	0.333910202761984
SS18	52.4051397253831	54.4060233062425	59.3523972697894	59.6059310538709	54.2866581597192	57.0982305099878	61.2322444718777	43.5175698552482	46.3328960641878	45.3532521201647	45.7456977783918
TAF4B	16.6603187970492	18.5071747500266	17.3376403381151	40.0985354362404	41.5774070855374	36.1062339989629	42.5275618900427	27.9453367502891	28.573922508973	28.2151568489504	29.0501876402926
KCTD1	11.217789546658	9.43105343426011	8.46286547821603	10.7717605430687	9.5773284880441	8.25685196100314	9.21275410747096	8.04486967053778	8.3032804808908	8.90344949455769	8.51471017043058
DSC2	29.0902000108249	29.4086612466175	27.3358044207863	24.0722575550895	27.6880112687531	25.2370446943655	27.4056170166686	33.2615371758492	32.4152978204171	30.6813705587105	30.9284325308287
DSG2	55.1620541054939	40.0059202130711	40.8539214014765	56.9786723848297	55.6483636319529	52.6199379209691	55.9744605620584	52.7385900624144	52.8336850527856	53.6296981291902	54.8030120283106
B4GALT6	3.92147304067492	3.44791200822413	4.11909381683081	11.1658493434248	8.89647575192723	9.84291391961391	10.7482131253828	4.61051010358306	4.84604270059107	4.5980255605697	4.79995916470351
TRAPPC8	70.0398851567818	70.3272640501009	73.806671936123	68.3744068617957	69.5377594487373	62.462851840583	66.6761446262923	59.4191251104633	59.3049250005261	58.4785250839728	61.0220895547525
RNF125	29.6605960894685	25.656521708256	19.9588818579166	31.0344930280485	34.2241975354751	30.4617193815539	30.848767541683	33.9201814763611	31.8243170032719	32.8131824095201	31.7214692623884
RNF138	62.3157715918161	59.7300050836474	56.8060483648394	68.1773624616176	69.9462710904074	68.947046318433	73.6089747374699	75.6500025159342	71.9223654465773	72.1472010685754	71.6654772677907
GAREM1	6.79721993716987	6.54089189795459	6.92756687376091	5.84565053861654	5.99150407782854	4.80483475696793	4.46678987028895	7.00985719830485	5.58476872202264	6.2282346229535	6.38603262782294
DTNA	39.7851264853929	36.6594173815595	35.9484551287052	32.0853964956649	35.132001183631	31.9078346967579	32.1515812538507	34.5317797554078	34.2177893127101	32.4369803182008	34.2257957831033
MAPRE2	71.2044438173459	56.3327976637795	61.5617294079077	60.6896752548504	57.9178727523425	60.1770566649381	59.8363726374124	59.6073091963238	59.5708663682415	66.7131708606294	63.6516324015031
ZNF397	41.4250152114933	46.0397662274633	47.5193641232572	33.3005036300965	34.0880269882518	29.3421462342993	35.8739061457581	47.0460214651332	48.5786231693398	43.0124391075111	45.2030936989035
ZSCAN30	4.80083366191718	5.17186801233619	5.13014411732564	1.97044400178086	2.90497167409869	2.00590188883127	1.86116244595373	4.09300386746659	3.22084545344163	3.05141696292353	3.92344488245331
ZNF271P	30.8251547500326	33.566437491829	29.6200291737561	24.0722575550895	24.6922592298388	23.0445472809918	25.4979255095661	24.9814373979858	24.7916452792434	24.1187340768065	26.1702121414705
ZNF24	87.0091684964297	76.3104054761369	74.9675074663207	85.4515882105631	87.1491502229606	77.1572493983005	87.4746349598252	85.7178511094728	83.0623538497653	77.7902324383655	80.8480078437453
INO80C	11.9307846449625	12.1183966171407	13.5181169806902	15.6321890807948	15.0241503769791	15.1142374879379	15.4476483014159	11.5733212804228	11.0513412806162	11.4950639014242	13.3564081104793
GALNT1	67.9721993716987	66.3723061583144	68.1897258222628	87.1264656120768	80.8853050506853	80.3760221966577	90.1733205064581	80.166420576587	77.8321736180298	83.5168642728932	85.4810119070678
C18orf21	11.2653225532116	11.3578277917971	10.4849660792057	12.8407267449386	12.7546412565895	12.6884956688862	14.0517764669506	10.3030787008642	10.6672037494718	11.3696632043178	10.8103428144192
RPRD1A	45.2751887423378	44.265105634995	43.5126092287036	55.9277689172133	58.7802862180906	56.8649861043097	62.2093547560034	53.8676945775776	56.9114526910878	55.3435076563116	53.9264977460603
SLC39A6	40.4505885771438	38.5354871507402	41.5654012425654	46.2397525751241	47.6596915281816	44.6896281279153	45.4588927424198	47.7046657656451	47.6330538619074	47.6522649004496	47.5404651182374
ELP2	67.4255697963319	63.6342583870776	59.3149509623636	67.4220255942683	71.0810256506022	69.8800239411452	66.9553189931854	59.2309410246027	65.5397726214085	63.87075505955	61.6899099602765
TPGS2	49.9809563911477	43.9101735165014	45.4223709074161	46.4367969753022	45.5717431374231	48.6081341433066	45.3193055589733	38.2013694296882	36.8476539490065	38.957816567736	38.7753222957353
KIAA1328	7.36761601581349	6.74371025137954	6.7028890292065	7.45484647340424	6.89930772598438	6.99733217034164	7.30506260036838	7.90373160614238	7.53500541860197	6.68803717901047	6.76168160593017
PIK3C3	48.2222351486632	51.1609296514433	45.3100319851389	41.1822796372199	42.3490401864699	37.8322426009805	41.3178063001728	45.4464567353187	42.3733245893146	42.134634227766	42.1979018740457
EPG5	67.8296003520378	73.4202439398314	67.1037829069165	39.5074022357062	43.8015260235192	38.485326936879	38.1073010809026	51.3742554399255	53.4837639516454	47.8612660622937	47.5404651182374
PSTPIP2	7.72411356496576	7.40286990001062	6.40331856980062	6.33826153906175	8.53335429266489	6.06435454762942	6.32795231624268	8.18600773493318	8.68741801203521	8.52724740323835	8.1807999676686
ATP5F1A	473.452511777486	459.738502626002	476.242137840493	778.029814103171	732.052861872869	764.435215169256	768.985793606932	604.306145719636	611.162812050763	633.231720155185	630.172030162553
HAUS1	31.7045153712748	30.8283897205922	31.4174519301914	49.0312149109803	44.4823787596361	46.9754233035602	44.9936021309314	37.3545410433158	35.7543394372878	39.8774216798499	39.9857467807475
C18orf25	32.3224444564721	32.9072778431979	33.1399820717751	26.7980384242196	26.5986468909661	25.3769913377724	27.591733261264	29.1685333083826	27.4806079972543	25.7907433715591	27.5893305032089
RNF165	0.499096568813172	0.507045883562372	0.674033533663223	1.01806273425344	0.726242918524671	0.839679860440997	0.604877794934962	1.31728860102373	1.09331451171872	0.877804879745124	1.08520815897645
LOXHD1	11.6693531089175	9.2789396691914	9.47391577871086	3.61248066993157	4.99292006485712	3.07882615495032	3.81538301420514	12.2319655809346	11.021792239759	10.6590592540479	11.5199019952884
ST8SIA5	5.25239722417672	4.51270836370511	4.49355689108816	3.31691406966444	4.58440842318699	3.21877279835716	3.39662146386555	4.37527999625739	4.81649365973381	4.38902439872562	4.38257141125103
PIAS2	29.1377330173785	29.7635933651112	28.0472842618752	31.3629003616786	27.6880112687531	31.7212391722154	32.0119940704041	32.132432660686	30.8787476958395	29.678164981859	32.4727672186029
KATNAL2	19.2033346476687	19.0649252219452	18.7231537128673	24.2364612219045	21.5149464612934	24.2107693093821	24.4742861642915	16.4190614913315	15.4245993274911	16.8872938770014	17.8641958477661
LOC105372098	2.47171634078904	2.73804777123681	3.81952335742493	2.00328473514387	2.04255820835064	1.67935972088199	2.23339493514447	2.30525505179153	2.33437422772375	2.88421603344826	2.29563264398864
HDHD2	39.761359982116	39.2960559760838	35.985901436131	42.8899977720966	39.9433605188569	41.6574508541006	41.4108644224705	37.1193109359901	38.8865377681576	39.5012195885306	40.6953059616167
IER3IP1	38.5730348182752	44.7214469302012	46.3585285930595	58.1280980525352	54.9221207134283	51.313769249172	59.6037273316681	45.3523646923884	49.5241924767722	50.7036818633731	49.7108814361903
SMAD2	69.5170220846918	66.8286474535206	67.8901553628569	70.0164435299464	69.4923692663295	64.0022649180582	67.7463130327157	75.1795423012829	73.2816213260113	73.9446110604345	72.7924242021124
SMAD7	14.1410694497065	17.5437875712581	18.2737980237585	6.99507620632204	6.12767462505191	8.16355419873192	5.72307452130771	11.2439991301668	14.6858733060595	15.0480836527736	13.0642366830626
DYM	73.0344645696609	61.9610069713218	58.7907026584034	51.1330218462132	51.926368674514	45.9491479185768	52.6243681593417	62.2418863983713	60.4573375939594	56.4721139302697	56.1803916147037
C18orf32	5.68019428315943	6.03384601439222	4.49355689108816	2.66009940240416	4.13050659910907	2.84558174927227	2.74521460778175	4.75164816797846	4.34370900601761	3.21861789239879	4.63300406332252
RPL17	12.9765107891425	13.7916480328965	14.9036303554424	18.8505809503702	19.426998070535	20.5721565808044	22.566594657189	17.2188438562388	16.2224234306372	17.3052962006896	17.5302856450041
SNORD58C	1.4735232031627	1.62254682739959	1.75997644900953	1.47783300133564	1.99716802594285	2.47239070018738	1.20975558986992	1.50547268688426	1.32970683857682	1.58840883001499	1.46085713708368
SNORD58A	1.16455866056407	1.11550094383722	0.936157685643366	0.656814667260285	1.1347545601948	0.839679860440997	1.25628465101877	1.08205849369806	0.856922184860617	1.00320557685157	0.667820405523967
ACAA2	21.4849189622432	21.8536775815382	24.2277609044503	26.7651976908566	28.9135461937635	26.8697555341119	26.2889195490964	20.841387509054	22.3686239289478	21.736120831784	22.4971999110886
MBD1	116.741064095729	126.051606653606	128.478280777696	108.243057164495	104.760540997184	106.4993956326	104.038980728813	105.006719910177	105.371879696999	104.918583245727	102.009566943786
CXXC1	140.697699398761	149.071489767337	156.600457654422	137.405628390852	137.032960689124	142.605629631563	134.980806392794	142.455352996423	140.682983521427	143.416597257406	139.282293327092
ME2	76.4330745382458	69.1610585179075	69.9497022712723	107.323516630331	110.978995987051	95.5369085657312	108.738415904847	80.2605126195173	82.9441576863362	83.3078631110492	81.2236568218525
ELAC1	5.58512827005216	5.37468636576114	6.74033533663223	5.45156173826037	4.81135933522595	4.85148363810354	5.8161326436054	5.69256859728112	5.28927831345001	5.1414285813643	5.67647344695372
LOC105372117	3.11341192926312	3.19438906644294	2.8084730569301	2.20032913532196	2.40567966761297	2.19249741337371	2.372982118591	3.19912945962906	2.48211943201006	2.54981417449774	2.71302039744112
SMAD4	46.9863769782686	51.9214984767868	48.6053070386035	48.5714446438981	51.4724668504361	48.2815919753573	51.2750253860252	49.8217367315761	49.4059963133431	45.9384553733282	47.2482936908207
MEX3C	37.4560091642647	34.0227787870351	33.4021062237553	34.9096995648842	34.7234895419609	33.0274078440125	35.1759702285255	39.0481978160606	40.8072254238797	40.2954240035381	41.3631263671407
MBD2	33.0116730514998	31.0819126623734	33.7765692980126	47.8489485099118	47.0242289744725	49.1212718357983	49.4603920012203	43.2823397479226	44.441757449323	46.6908595559668	46.3300406332252
POLI	18.6329385690251	18.3550609849578	15.8772343485115	15.4351446806167	17.3844398621843	14.6477486765818	14.842770506481	17.2658898777039	19.3841708023643	15.7586876030434	14.7337876968725
C18orf54	17.9199434707206	14.95785356509	13.2934391361358	17.8981996828428	21.3333857316622	18.5196058108375	18.7512116429838	19.8063750368211	19.0000332712199	18.6011034041229	18.1146284998376
TCF4	5.29993023073035	3.60002577329284	4.71823473564256	7.12643913977409	5.12909061208049	6.01770566649381	7.07241729462417	6.06893676900219	5.82116104888074	4.72342625767614	6.92863670731116
TXNL1	98.7973541217313	86.9076644425905	87.3996815316646	60.1642235210421	63.273914276462	62.8360428896679	59.4176110870728	57.3961461874625	60.3982395122448	55.0927062620987	55.554309984525
WDR7	25.69159004224	26.6199088870245	26.9238950391032	22.1674950200346	21.2426053668466	20.7587521053469	21.8221296788075	24.7932533121252	24.643900074957	24.453135935757	23.3737141933388
ONECUT2	75.3398153875122	64.9525776843398	52.0129210143454	88.7356615468645	98.0881841832384	91.5251047880687	91.6157214020723	106.135824425341	96.4776183989625	77.7066319736279	82.3923425315194
FECH	42.0191777934137	31.6903677226482	40.8164750940507	34.7454958980691	28.8227658289479	30.9282081929101	32.1515812538507	26.6750941707305	24.082468298669	26.7521487160419	27.1302039744112
NARS1	178.961769674437	194.654914699594	198.652660893522	237.569865148045	225.589206566726	221.39558986961	237.065566553356	200.651281548793	201.494909605674	201.184518391109	203.893917561536
LOC100505549	2.75691438011086	2.68734318288057	2.43400998267275	3.87520653683568	4.67518878800257	3.49866608517082	2.93133085237712	2.39934709472179	2.57076655458185	2.84241580107945	1.91998366588141
ATP8B1	2.89951339977176	2.23100188767443	1.57274491188085	2.59441793567813	2.85958149169089	3.31207056062838	2.00074962940026	3.05799139523366	2.62986463629637	2.59161440686656	2.25389386864339
NEDD4L	17.8724104641669	13.1831929726217	12.5070666801954	10.2463088092604	9.25959721118956	11.7088691650383	10.9343293699782	10.0208025720734	9.63298731946762	10.3246573950974	9.39122445268079
