Com1	Com2	Com4	D1	D2	D4	MI1	MI2	MI4
TTI1	39.2515217398903	40.8910363120908	37.8278831900937	56.4286754054796	58.334941269761	54.9915780876623	46.8922607150441	46.6796092920218	48.6686157489547
RPRD1B	38.8678782775578	38.8515831294429	39.7079966687266	48.5867246542745	47.3828195388318	48.4415957790205	43.482763671022	40.4166397694558	45.40476121231
KIAA1755	5.8265850841743	3.51805674006766	4.73788596615488	1.10121010548837	1.69551675332377	1.31942089670484	5.83817986990091	4.88745752461921	7.35400136104749
BPI	21.915632785742	30.897715717116	44.2202690174456	5.67290054342491	8.15681032680083	5.89027186028945	42.3151276970418	43.5773907434611	46.9334019446626
SNHG17	28.2937053470193	28.1444539205413	30.5706451625708	32.6358631262916	31.1608484394638	34.5876763636197	26.6688056457074	30.1149328912165	30.1183538887844
SNORA71C	0.911153223039603	1.47860355741974	1.20327262632505	1.00110009589851	1.00814509657089	1.22517654694021	1.54127948565384	1.25844714705764	1.19812381724931
SNHG11	7.91264641060708	5.71046891141418	6.80601079265106	5.50605052744183	6.59876790482764	7.35105928164124	6.35193969845219	6.02883982078776	7.18874290349586
RALGAPB	82.8909655802081	78.1620432249816	77.8743002849743	66.8401164028241	65.437781722874	69.7408188258271	68.7971115869124	70.5315726606724	69.8216983155632
ACTR5	19.2780839822063	22.3320123499947	20.3052255692352	19.788411895594	18.5590347323277	20.1682908496311	18.4953538278461	18.8181747804201	17.6826549580243
PPP1R16B	36.4940843543757	34.4667587867499	37.5646673030851	20.0553719211669	23.8747088778833	20.4039017240427	33.9081486843845	35.7925781593371	35.7784560599276
FAM83D	19.421950280581	14.2251859489693	15.5297373335077	27.1631826020463	21.9042434618584	24.6448974634511	20.1767496303776	20.6912123946454	20.7399364227294
DHX35	24.3613598581115	23.0968072934877	24.8927024570995	26.0953424997546	23.1415124440136	26.3884179340968	23.8664793081549	23.7641647304838	23.177498671616
TOP1	146.815557491355	129.709222416408	127.847716547037	191.477078342189	188.339833950289	189.289776502262	153.333956103078	157.452224445816	153.483792451075
PLCG1	40.3784744104919	37.4749522311556	34.5188834676999	48.3197646287016	46.8329222134295	49.1484284022552	35.7763662427528	37.2851550081729	36.6460629620737
ZHX3	51.2883353705713	43.0834484834373	46.5516097309504	57.6633655237544	56.3644758537361	61.965659970245	59.6428455509077	58.5324254445414	63.4179330854376
LPIN3	2.37379392318212	2.29438483047891	1.91771574820555	1.40154013425792	1.28309375927204	1.97913134505726	1.3077522908578	1.78523897605851	1.07417997408559
CHD6	62.9415055389199	54.4533999766995	52.1543478972764	50.7557748620547	51.9652972505176	52.8239580430758	57.1674572860697	54.8448826415353	51.7672118280477
SRSF6	223.496294525056	247.130739407362	254.604967276466	280.141176835601	256.435452745941	281.790605796247	235.11517972065	231.203080505938	242.805988757731
L3MBTL1	5.44294162184184	4.43581067225923	4.62507915743691	1.96883018860041	3.11608484394638	2.45035309388041	3.45620248298134	5.03378858823056	4.21409066756654
IFT52	24.960802768006	21.0063677812736	23.0125889784666	18.9541618156785	16.5885693163028	18.1420373296915	21.2976801653985	21.1302055854794	23.5493302011071
MYBL2	133.196214578552	167.082201988431	190.530699924657	356.191414120691	318.207252299466	344.368854039963	239.131847471141	257.337808466926	294.862402886494
TOX2	19.1342176838317	15.448857858558	15.3417259856444	14.4158413809386	14.0223817977587	12.2517654694021	23.3527194796037	22.6520486470375	23.7972178874346
JPH2	8.9197104992298	6.67920917317194	4.8130905053002	11.8797211379957	16.6802188705365	10.3197562992271	7.70639742826921	8.95546109301483	8.63475440707261
OSER1	48.8186305818061	45.6837512913134	45.4611439133433	29.9662628705622	30.5651263369447	31.8545902204454	30.5920625182808	29.2662127222707	31.3577923204216
FITM2	8.08049042537753	8.51471703755507	8.94934015829256	7.74184074161517	7.83603688698282	7.91652538022903	9.15426603600463	8.9847273057371	8.42818133513307
TTPAL	16.92826777542	20.0376275195158	19.4779756386367	16.9519616238815	18.7423338407952	16.869738607869	17.4678341707435	16.0671507845266	16.4432165263871
SERINC3	153.097719187049	155.457318847338	157.591111779009	114.759440993166	119.740142606351	121.433844671727	122.181428317286	119.523212757753	121.878112444326
PKIG	6.01840681534054	4.12989269486204	4.85069277487286	4.63843044432978	3.25355917529696	3.76977399058525	4.67054389592073	5.18011965184191	5.86667524308282
ADA	50.1134272671782	57.920470387201	56.4410066285594	34.5045833053021	39.1801844349141	36.0013416100891	64.4068003247469	64.3856679889955	58.8733255027678
YWHAB	319.670914988526	333.552568022068	346.76812999905	420.428670274179	398.07983881415	420.235555600491	386.767740021196	415.346090954466	413.18745849346
PABPC1L	25.3684239467342	25.2892194648342	19.6283847169274	18.2533917485496	24.3787814261688	20.7808791231012	22.4186107004195	22.0667243925921	19.4591833767043
TOMM34	18.0791981624174	20.2415728377806	17.5602598904312	29.4657128226129	26.9907937218297	28.6502823284479	25.7814023054824	25.7250009828759	25.4084878485629
STK4	100.059010519586	91.2145435939283	89.9446288177975	99.2090195035427	99.0731681266483	98.5795898538043	95.6527389884566	102.490276953392	98.4527260863829
KCNS1	3.45279116099218	2.6003028078761	1.39128397418834	8.70957083431707	7.69856255563224	9.6600458508747	5.46453635822725	4.5947953973965	4.66855142583352
SLPI	2.94925911668082	5.149619286186	6.65560171436043	1.33480012786469	1.83299108467434	0.942443497646313	8.26686269577969	7.46288424417903	9.33710285166703
SDC4	11.8210141831191	12.4916507437185	14.3640669767553	9.71067093021558	9.80650230300774	9.80141237552165	11.8631814956387	9.77491504923841	12.0638674012689
SYS1	13.1158108684911	14.5820902559326	13.8376352027381	13.681701310613	12.647638484253	12.393131994049	12.4703522021084	12.1454782797423	12.8901596890271
PIGT	45.7015274503548	50.8333705774994	58.5091314550555	56.9625954566254	50.0406566116096	53.0124467426051	49.554470735719	51.8011965184191	56.6010217114329
DNTTIP1	52.2714217427983	53.5866323740741	52.9063932887295	42.1796840405241	41.3797737365233	40.6193147485561	43.5761745489404	43.0213327017379	42.5127382051565
UBE2C	61.2151099584239	48.3860267583219	53.2448137148834	88.7975785061982	80.4224838400868	82.7936612682286	79.7728897423261	77.2042691613501	68.8714621846413
SNX21	9.3752871107496	8.61668969668747	9.09974923658319	5.37257051465536	5.59062280825675	5.65466098587788	6.44535057637061	6.38003437345501	7.10611367472004
ACOT8	19.0383068182485	19.1198735873243	19.7035892560727	18.8874218092853	16.8176932018871	15.5503177111642	17.7480668044988	16.9158709534725	16.6911042127145
ZSWIM3	6.18625083011099	7.03611348013533	6.20437447948854	5.0722404858858	5.26984936843874	4.5237287887023	5.65135811406408	5.91177496989868	5.37089987042794
ZSWIM1	21.8676773529505	22.3829986795609	20.3428278388079	13.5815913010232	15.9470224366668	14.3722633391063	17.9348885603356	17.9694546114742	18.4676326313945
SPATA25	1.65446243130875	2.09043951221412	1.01526127846176	0.93436008950528	1.09979465080461	1.5079095962341	1.49457404669463	1.22918093433537	1.65258457551629
CTSA	101.617562085312	144.69920330887	172.293599181918	80.188117681471	77.443873327491	77.8458329055854	94.5318084534356	96.7833654725492	96.2630515238238
PLTP	3.66859060855419	3.92594737659725	4.13624965299236	1.26806012147145	1.37474331350576	1.46078742135178	2.52209370379719	2.22423216689257	2.43756224888653
LOC107985388	1.87026187887076	1.83550786438313	1.91771574820555	2.10231020138688	2.06211497025864	1.97913134505726	2.05503931420512	2.34129701778166	1.77652841868001
PCIF1	53.1106418166505	58.0734293758996	60.652460820697	52.1573149963126	53.3400405640234	51.0804375724301	58.8955585275604	61.2541832277126	64.2029107588078
ZNF335	70.9500628151101	70.1571894830885	73.4372324754007	56.4286754054796	53.6608140038414	59.1854516521884	50.2550523201071	51.245138476696	57.5512578423548
MMP9	1.65446243130875	1.63156254611834	0.902454469743787	0.166850015983086	0.229123885584293	0.329855224176209	1.02751965710256	0.819453956223579	1.03286535969768
NCOA5	52.6071097723392	65.0585565264687	68.5113351613825	84.9600281385872	76.0233052368684	77.4217333316446	58.1015660652539	60.7273913987117	67.1775629947371
CD40	1.91821731166232	1.58057621655214	1.80490893948757	1.40154013425792	1.55804242197319	1.83776482041031	1.21434141293939	1.66817412516943	1.23943843163722
SLC35C2	95.4073335388047	109.773567556024	108.595354525836	92.2346888354497	93.9407930895601	91.7468744958685	90.1882026302293	88.9107542502584	94.1560061900406
ELMO2	53.3983744133999	47.7232044739614	44.3706780957362	38.0751736473401	38.3553384468106	38.1689616546757	45.2575703514719	48.6697117571362	44.6610981533277
ZNF334	1.79832872968343	1.68254887568454	1.91771574820555	0.634030060735725	1.69551675332377	1.69639829576336	1.68139580253146	1.6974403378917	1.28075304602512
TP53RK	21.915632785742	26.4619050448568	24.8551001875268	27.8305826659787	27.9072892641669	26.718273158273	24.8005880873391	27.246844044434	27.3502747247946
ZMYND8	49.1063631785554	40.5341320051274	39.444780781718	54.559955226469	58.6098899324621	53.8606458904868	49.6478816136374	49.8988926914715	53.419796403564
NCOA3	61.5507979879648	56.5438394889136	48.6949390965918	32.8694531486679	37.0264199104217	33.5509885162087	46.7521443981665	42.494540872737	40.3643782569854
LOC107985436	4.86747642834314	2.85523445570709	3.1209883745306	2.80308026851584	3.89510605493298	2.49747526876273	4.43701670112469	4.65332782284104	3.38779837980839
LOC107985437	3.71654604134575	3.31411142180287	2.82017021794933	3.80418036441435	3.7576317235824	4.42948443893767	5.18430372447201	4.36066569561833	3.59437145174793
LOC105372639	22.1793876660956	18.6609966212285	18.8763393254742	10.0110009589851	13.2433605867721	9.51867932622776	14.0116316877622	13.9014510430786	12.6422720026996
PREX1	251.238512394973	228.877633422663	234.412548515949	107.418040289911	125.514064523076	110.548622273912	244.923321902083	252.421084729585	244.99566332029
ARFGEF2	89.628703887422	90.6027076391339	95.4345601754055	84.893288132194	83.7218677925006	86.0922135099906	78.9788972800196	76.0921530779038	80.1916665269279
CSE1L	111.040804628853	116.197845081365	124.162694128916	217.338830819567	208.411086327473	222.746520668706	143.665930238522	143.404442339126	149.765477156164
STAU1	60.0641795714265	61.795431434232	59.9004154292439	77.1848173937754	74.0070150437266	73.4163484666477	60.390132574255	58.0641660409851	60.0301347056292
DDX27	143.626521210716	131.493743951225	132.698409321909	128.975062354925	127.896952933152	127.889582630605	105.414175730931	108.753246475958	111.094998089083
ZNFX1	66.9218064606193	72.2476289953026	72.6099825448022	60.5999258050567	55.2646812029314	58.7613520782476	57.4009844808658	57.7129714883178	59.9061908624655
ZFAS1	309.576296385903	362.818721193065	333.795346996483	184.803077702866	200.529224663373	184.860292063324	232.079326188301	227.808199830155	207.812510371173
SNORD12	1.12695267060161	1.32564456872115	1.65449986119694	1.93546018540379	1.51221764485633	1.46078742135178	1.35445772981701	1.49257684883581	1.03286535969768
B4GALT5	61.7186420027352	102.635481416757	123.899478241907	56.2284553862999	53.9815874436594	55.7926550606617	87.2457599757992	91.3105836934846	94.6930961770833
SLC9A8	48.8186305818061	49.6096986679107	52.7183819408662	37.1074435546382	39.8217313145501	37.179395982147	39.7463285542854	37.9290116880628	41.4798728454588
SPATA2	22.6589419940112	23.4027252708849	22.3733503957314	18.2867617517462	19.2464063890806	18.4247703789854	16.7672525863554	18.3206491641415	15.7821826961806
RNF114	107.707902049839	104.47098928114	113.370842761563	89.6318285861136	88.4418198355371	88.5425666038711	97.334134790988	94.0030752639335	94.2799500332043
SNAI1	11.4853261535782	8.61668969668747	8.1972947668394	10.3447009909513	9.6232031945403	10.1783897745802	10.4620183268624	9.54078534746025	10.246024368201
UBE2V1	2.42174935597368	1.52958988698594	2.06812482649618	1.70187016302747	1.14561942792146	1.79064264552799	1.72810124149067	1.75597276333624	1.61126996112838
TMEM189	22.3712093972618	24.2185065439441	21.3956913868423	21.2900620394417	17.4592400815231	17.1053494822806	20.5503931420512	19.6668949493659	18.5915764745582
CEBPB	22.2752985316787	27.4306453066145	25.0807138049628	14.0487713457758	12.0977411588507	13.288453316813	16.7205471473962	15.3062292537476	17.9718572587396
PTPN1	66.4422521327037	67.8118183230434	71.6699258054858	83.1914179691665	73.9153654894929	75.6310906861166	59.9697836236222	60.5517941223781	66.5991583933064
ADNP	84.857138324662	72.349601654435	65.5783581347152	95.3380991327351	99.2106424579988	98.5795898538043	94.3449866975988	92.8616929677649	95.6846469223931
DPM1	35.1753099526078	37.9848155268175	37.5646673030851	48.3531346318982	46.97039654478	53.8135237156044	37.7379946790395	40.8556329602899	39.620715198003
MOCS3	14.1228749571138	17.1823930638087	16.5826008815421	19.7550418923973	17.4134153044063	17.3880825315745	15.1792676617424	15.4525603173589	15.575609624241
KCNG1	19.2301285494148	17.6412700299045	18.9139415950469	28.497982729911	25.0661530829216	28.3204271042717	17.2810124149067	18.057253249641	19.7897002918076
NFATC2	22.3472316808661	14.6330765854988	15.5297373335077	12.2134211699619	16.9093427561208	13.0057202675191	21.0174475316433	21.3936014999799	19.6657564486438
ATP9A	15.8972259704015	11.3699514932622	6.46759036649714	21.4569120554248	24.1496575405845	24.2207978895102	22.6054324562563	23.9397620068174	23.8385325018225
ZFP64	23.6180506498423	21.5672174065018	21.7717140825689	22.1576821225538	20.7586240339369	20.451023898925	21.8114399939498	21.0424069473126	23.7145886586587
ZNF217	69.0558232198436	62.2033220707616	66.1423921783051	54.2262551945028	58.9306633722801	53.8606458904868	77.4376177943657	71.8778184458968	71.2263952047521
SUMO1P1	2.8533482510977	2.03945318264792	2.78256794837668	1.80198017261732	1.92464063890806	1.97913134505726	2.10174475316433	2.80955642133799	2.43756224888653
PFDN4	22.5150756956365	22.6889166569581	19.8163960647907	15.6505314992134	15.6262489968488	15.6445620609288	14.9457404669463	15.0135671265249	13.0967327609666
FAM210B	22.5630311284281	30.387852421454	27.4496567880402	12.0132011507822	12.6934632613698	14.0424081149301	25.3143479158904	25.52013749382	22.5990940701852
AURKA	59.5126920943235	45.836710280012	48.2813141312926	92.7686088865956	82.301299701878	87.034657007637	60.2500162573774	61.6346439931021	64.7813153602385
CSTF1	30.4516998226394	32.1213876267048	32.3379518324857	37.1408135578349	36.293223476552	38.4045725290872	34.1416758791805	35.3243187557807	34.3737591707388
RTF2	90.060302782546	92.693147151348	102.353377776775	101.21121969534	102.876624627348	98.3439789793927	97.7077783026617	98.9783314267195	98.3287822432192
TFAP2C	5.17918674148827	5.96540055924517	6.09156767077056	1.13458010868498	0.870670765220313	0.659710448352419	5.83817986990091	5.38498314089781	5.20564141287631
RAE1	32.6336720146553	33.4980185249921	32.3379518324857	46.718004475264	40.3716286399524	46.0383648600224	30.4519462014032	32.1928339944978	32.8864330527741
RBM38	103.583734829765	107.836087032509	105.775184307886	141.822513585623	145.768616008727	137.078406732656	121.153908660184	121.747444924646	128.364506903228
PMEPA1	3.74052375774153	5.91441422967897	5.26431774017209	5.80638055621138	4.94907592862073	5.51329446123093	6.07170706469695	5.50204799178689	5.7014167855312
PPP4R1L	4.0042786380951	4.07890636529584	4.13624965299236	2.7363402621226	1.78716630755748	2.1204978697042	2.00833387524591	1.99010246511441	2.06573071939536
RAB22A	33.3769812229244	31.7134969901752	29.3297702666731	27.4968826340125	26.6241955048948	26.6240288085083	27.1825654742587	27.6565710225458	28.2178816269406
VAPB	29.4206580176209	30.0819344440568	31.0594746670153	29.632562838596	29.0987334692052	29.3099927768003	26.9023328405034	27.7736358734349	27.185016267243
STX16	73.5396561858543	78.8758518389084	73.1364143188194	54.7268052424521	59.1139624807476	53.7192793658398	61.27753591448	62.6882276511038	59.6169885617501
NPEPL1	5.0353204431136	4.99666029748741	6.46759036649714	2.56949024613952	3.02443528971267	2.87445266782125	3.50290792194055	4.3899319083406	4.42066373950607
GNAS	586.974497368671	580.377389452032	571.028065730381	678.245314971243	668.033600809564	665.270864988532	690.726736767717	704.145078097833	688.755936460801
NELFCD	86.9431996510948	94.5796413452974	103.368639055236	114.659330983576	111.583332279551	112.33926491944	89.9079699964741	96.9004303234383	95.9738492231085
CTSZ	135.042498741027	157.088881393456	162.667418171318	115.526951066688	113.828746358277	114.648251488674	133.857788057088	137.404868731061	141.75044196491
TUBB1	1.70241786410031	1.37663089828735	1.88011347863289	1.33480012786469	1.00814509657089	1.27229872182252	0.840697901265732	1.02431744527947	1.1568092028614
ATP5F1E	3.23699171343017	3.05917977397188	4.06104511384704	3.17015030367863	3.84928127781612	3.15718571711515	2.94244265443006	2.34129701778166	3.30516915103258
PRELID3B	39.9948309481594	36.812129946795	38.5799285815469	44.88265429945	43.1211152669639	43.9649891652005	40.6804373334696	39.6264520259545	39.166254439736
PHACTR3	77.4240462419705	66.5371600838884	68.5489374309552	137.951593214815	135.137267717616	147.53952955653	111.95293718522	115.835669954747	110.020818114997
SYCP2	6.95353775477592	5.96540055924517	5.7907495141893	7.54162072243547	8.43175898950198	8.34062495416986	7.84651374514683	6.96535862790042	9.04790055095168
FAM217B	43.9991095862545	43.9502160860627	48.4693254791559	46.3175644369046	42.5712179415616	46.3682200841986	36.0098934375488	36.114506499282	36.6047483476858
PPP1R3D	20.4769698019953	22.5359576682595	22.523759474022	14.382471377742	15.9928472137836	14.8906072628117	15.0391513448648	14.2233793830236	15.9887557681201
CDH26	1.63048471491297	2.5493164783099	2.70736340923136	0.734140070325577	1.05396987368775	0.612588273470103	0.747287023347317	0.760921530779038	0.619719215818608
C20orf197	15.7054042392353	18.4060649733975	20.7564528041071	8.80968084390692	8.89000676067056	9.6600458508747	17.1408960980291	15.7744886573039	18.8807787752736
LOC729296	1.60650699851719	1.42761722785355	1.88011347863289	0.900990086308662	0.733196433869737	1.03668784741094	1.58798492461305	1.46331063611353	1.94178687623164
MIR646HG	5.44294162184184	3.92594737659725	4.28665873128299	2.10231020138688	2.19958930160921	2.30898656923347	6.67887777116665	6.7897613515668	5.66010217114329
LOC105372698	5.51487477102918	3.26312509223667	3.98584057470173	1.20132011507822	2.01629019314178	1.60215394599873	5.88488530886012	5.00452237550829	5.28827064165212
TAF4	19.3979725641852	17.9471880073017	18.2747030123117	18.4869817709259	18.5590347323277	18.5661369036324	18.028299438254	18.8181747804201	18.3436887882308
LSM14B	66.1305418195586	66.5881464134546	69.3761873615536	73.0135669941983	69.9744346574431	68.7983753281808	78.2783156956314	78.9017094992418	78.828284252127
PSMA7	258.911381641622	268.086120859069	290.327123370491	205.459109681572	184.215604009772	195.038681837904	156.930274902937	162.544545459491	178.024673397492
SS18L1	40.6182515744497	39.7183507320683	40.6480534080431	27.8639526691753	29.8319299030749	28.7445266782125	29.0507830326269	29.4418099986043	29.0441739146988
MTG2	60.7355556305083	64.4467205716743	73.8508574406999	70.9112567928114	71.1200540853645	70.9659953727673	52.0765644395161	57.6544390628733	54.0395156193826
OSBPL2	26.9749309452514	29.4191121596963	27.5248613271855	19.9886319147737	18.5590347323277	20.309657374278	21.7647345549906	19.4912976730323	18.9220933896615
ADRM1	229.562656773188	214.805406462392	244.941183996293	131.010632549919	118.823647064014	119.030613752729	87.8996361212282	93.739679349433	96.4283099813754
LOC105372707	2.8533482510977	3.05917977397188	2.10572709606884	1.13458010868498	1.37474331350576	1.17805437205789	0.934108779184146	0.877986381668121	1.03286535969768
RPS21	598.79551155179	558.5552403977	573.096190556877	513.764569215117	541.465566412801	511.652574872183	629.776138925951	612.805228191626	559.317249583488
CABLES2	9.06357679760447	9.68740261757763	9.889396897609	15.6171614960168	14.3431552375767	15.6916842358111	9.94825849831116	11.3845567489633	13.5511935192336
LOC105372709	1.84628416247499	1.63156254611834	1.27847716547037	1.1679501118816	1.78716630755748	1.17805437205789	1.63469036357226	1.93157003966987	1.28075304602512
WI2-87327B8.2	2.73345966911881	2.19241217134652	2.18093163521415	3.67070035162788	3.7576317235824	3.95826269011451	3.2226752881853	2.78029020861572	3.80094452368746
SLCO4A1	33.9764241328189	30.2348934327554	29.2169634579551	45.1829843282196	51.8278229191671	47.1692970571979	37.0374130946514	40.650769471234	38.5878498383053
LOC101928465	1.70241786410031	1.27465823915495	0.639238582735183	1.40154013425792	2.93278573547895	1.60215394599873	1.63469036357226	1.60964169972489	0.784977673370237
NTSR1	74.0911436629572	91.4184889121931	106.903252395066	130.343232485987	117.265604642041	118.700758528553	136.7068198336	133.688059715333	159.143894622219
LOC107987285	12.9719445701165	16.7745024272792	15.0409078290631	7.94206076079488	9.02748109202114	7.06832623234734	16.0666710019673	15.4232941046367	14.8319465652587
MRGBP	40.7621178728243	38.2907335042147	42.1145419213767	44.4822142610906	40.8757011882379	41.5617582462024	40.1199720659591	39.9191141531772	39.9099174987184
OGFR	91.7866983630421	94.1207643792016	102.42858231592	91.7675087906971	94.5365151920792	92.8778066930441	93.8779323080067	96.9589627488828	92.9991969871791
COL9A3	25.2245576483595	26.767823022254	23.9150434482104	16.6516315951119	21.4918204678067	17.5765712311037	21.9982617497866	22.5349837961484	21.2770264097722
TCFL5	34.8156442066711	37.067061594626	37.2262468769312	38.9427937304522	40.2799790857187	38.4516947039696	46.0515628137784	44.9529027414078	42.4301089763807
DPH3P1	2.32583849039057	2.44734381917751	1.80490893948757	2.20242021097673	2.47453796431036	2.35610874411578	2.14845019212354	2.28276459233711	2.56150609205025
DIDO1	143.698454359904	135.725609305219	138.338749757808	178.963327143458	165.198321506275	171.901693970687	152.119614690138	146.009135271408	170.17489666379
GID8	58.1699399761599	67.1489960386828	68.4737328918098	77.8188474545111	71.5783018565331	74.3587919642941	64.5002112026653	63.9466747981615	67.3841360666767
SLC17A9	100.826297444251	95.5483816070551	89.7190152003615	114.892921005953	126.293085734062	122.234921644727	136.239765444008	133.307598949943	130.058406093132
HAR1A	0.479554327915581	0.458876966095782	0.188011347863289	1.1679501118816	1.42056809062262	1.31942089670484	1.86821755836829	0.907252594390391	1.19812381724931
YTHDF1	61.311020824007	66.3332147656237	67.1576534567668	66.3061963516782	64.1088631864852	67.2433435570644	55.6261778004159	57.5666404247064	60.5259100782841
ARFGAP1	120.895646067518	132.462484212983	124.049887320198	88.7975785061982	96.4611558309873	89.3907657517527	94.2515758196803	98.0418126196068	95.312815392902
EEF1A2	16.4487134475044	10.299238572372	8.27249930598471	9.41034090144603	17.2759409730557	9.98990107505091	12.6571739579452	11.4723553871301	10.246024368201
PPDPF	56.203767231706	63.4269939803504	56.8922338634312	67.5075164667564	65.0253587288223	61.9185377953627	80.0531223760813	83.789167023861	76.2667781600767
PTK6	0.935130939435382	1.42761722785355	1.27847716547037	0.567290054342491	0.733196433869737	0.471221748823156	1.02751965710256	1.17064850889083	0.784977673370237
HELZ2	70.3985753380072	56.1869351819502	56.7794270547133	49.1873847118136	48.8950371836881	51.6459036710179	67.1624212233401	67.1074257721667	66.8470460796339
GMEB2	38.2444576512675	41.9107629034148	45.1979280263347	48.019434599932	44.9082815745214	45.9912426851401	42.7354766476747	41.4409572147353	41.9756482181137
MHENCR	6.90558232198436	7.95386741232689	7.33244256666827	5.70627054662153	6.36964401924334	5.51329446123093	8.9207388412086	9.07252594390391	8.63475440707261
STMN3	12.9239891373249	11.6758694706594	10.7166468282075	17.1521816430612	17.0009923103545	16.2571503343989	14.1050425656806	15.0135671265249	14.5427442645433
RTEL1	2.27788305759901	2.6003028078761	2.14332936564149	2.70297025892599	2.19958930160921	2.30898656923347	2.84903177651165	2.16569974144803	3.38779837980839
ARFRP1	36.2303294740221	38.2397471746485	40.6480534080431	33.036303164651	35.9266252596171	32.702789368327	35.3560172921199	35.3828511812253	33.7953545693081
ZGPAT	35.3911094001698	36.557198298964	37.7150763813758	31.1008429792472	32.4439421987359	28.7916488530948	29.4244265443006	28.8564857441589	29.9530954312327
LIME1	13.4754766144278	14.2761722785354	12.4839534981224	11.4125410932431	11.4103695020978	10.6967336982856	13.964926248803	12.4674066196873	11.8159797149415
SLC2A4RG	89.1731272759022	93.3559694357086	95.7729806015594	116.928491200946	119.419369166533	110.030278350207	127.505848358636	135.531831116836	123.902528549334
ABHD16B	9.73495285668628	10.4521975610706	11.3934876805153	9.84415094300205	10.4022244055269	9.09457975228691	12.2835304462715	10.4187717291284	13.0554181465787
LOC112268269	2.54163793795258	3.00819344440568	2.6697611396587	3.63733034843127	2.84113618124523	2.59171961852736	2.38197738691957	3.13148476128296	4.09014682440282
TPD52L2	86.1759127264298	102.635481416757	102.767002742074	100.443709621818	106.817555459397	99.8518885756268	89.9079699964741	91.1642526298732	91.0160954965596
DNAJC5	171.920226557736	210.930445415361	222.567833600561	163.346165647441	153.421353787243	152.01613617035	172.529891515312	176.211866800792	179.759887201784
UCKL1	42.3926025877373	42.471612528643	39.4823830512907	36.0396034523465	34.4144076147608	36.5196855337946	38.1116381907132	36.8168956046165	34.4977030139025
UCKL1-AS1	3.28494714622173	4.79271497922262	3.15859064410325	2.56949024613952	2.47453796431036	2.02625351993957	3.1759698492261	2.60469293228209	1.85915764745582
ZNF512B	12.0368136306811	14.7350492446312	11.6943058370966	10.544921010131	16.4510949849522	12.7701093931075	12.1434141293939	12.4674066196873	11.1962604991229
SAMD10	17.791465565668	22.1790533612961	20.0796119517993	25.1276124070527	29.5111564632569	27.3779836066254	29.7046591780558	29.9686018276052	25.6150609205025
PRPF6	202.611703544333	192.677339430662	194.366131421068	203.823979524937	199.429430012569	199.373921927077	177.620784361865	187.889085676978	190.749574628968
TCEA2	12.7801228389502	10.7581155384678	9.25015831487382	9.17675087906971	9.98980141147517	8.57623582858144	13.8715153708846	13.6380551285781	11.3202043422866
SOX18	26.6871983485021	23.0968072934877	22.7869753610306	30.4334429153148	36.3848730307857	29.3571149516826	35.3560172921199	39.0703939842314	34.6216468570663
RGS19	85.7922692640974	105.184797895067	106.903252395066	108.552620398596	110.300238520279	100.841454248155	130.448291013066	127.805550958156	126.216146955057
OPRL1	1.31877440176785	1.93748052351553	1.39128397418834	1.33480012786469	2.52036274142722	1.41366524646947	1.72810124149067	1.84377140150305	1.23943843163722
PCMTD2	9.11153223039603	9.84036160627622	8.83653334957458	8.5760908215306	7.60691300139852	7.96364755511134	9.06085515808622	8.83839624212575	9.29578823727912
LOC102723996	2.15799447562011	1.78452153481693	2.63215887008605	3.00330028769554	3.25355917529696	3.29855224176209	2.5687991427564	2.63395914500436	2.60282070643815
CH507-9B2.8	1.79832872968343	2.80424812614089	2.6697611396587	3.03667029089216	1.97046541602492	2.59171961852736	2.14845019212354	2.28276459233711	2.60282070643815
LOC101928576	0.98308637222694	1.42761722785355	1.16567035675239	0.70077006712896	0.96232031945403	0.471221748823156	0.887403340224939	1.43404442339126	1.36338227480094
GATD3B	9.3752871107496	11.2169925045636	10.3030218629082	12.9475612402874	13.930732243525	13.8067972405185	14.1050425656806	12.3796079815205	12.1464966300447
LOC102724159	10.7659946617048	10.9620608567326	11.9951239936778	15.4836814832303	16.0844967680174	18.8488699529263	11.5829488618834	11.1504270471851	12.8901596890271
LOC102724200	1.17490810339317	1.78452153481693	1.46648851333365	1.33480012786469	0.824845988103454	1.27229872182252	1.16763597398018	1.78523897605851	2.2723037913349
SIK1B	4.50781068240646	4.53778333139163	4.13624965299236	6.97433066809298	7.28613956158051	7.49242580628818	6.07170706469695	5.26791829000872	5.20564141287631
RNA45SN2	9.97473002064408	29.4700984892625	25.1559183441081	7.34140070325577	7.1944900073468	7.77515885558208	7.14593216075872	7.31655318056767	8.13897903441772
LOC105379506	3.5487020265753	3.21213876267048	2.14332936564149	0.300330028769554	0.137474331350576	0.376977399058525	3.31608616610372	2.92662127222707	2.64413532082606
RNA45SN3	1.67844014770453	5.55750992271559	2.74496567880402	2.06894019819026	1.55804242197319	1.31942089670484	1.44786860773543	1.55110927428035	1.6938991899042
LOC112268284	1.19888581978895	1.17268558002255	0.601636313162525	0.0333700031966171	0.0916495542337172	0.0471221748823156	1.16763597398018	1.25844714705764	0.784977673370237
LOC105379508	5.97045138254898	5.45553726358319	3.3842042615392	0.70077006712896	0.870670765220313	1.41366524646947	6.81899408804427	5.56058041723143	4.33803451073026
