Com1	Com2	Com4	D1	D2	D4
FLVCR2	15.7533596720268	18.2531059846989	18.5379188993203	11.5460211060295	17.825838298458	12.2517654694021
ERG28	29.3487248684335	29.0112215231667	28.2017021794933	25.9284924837715	29.4195069090232	28.2733049293894
TTLL5	42.1288477073837	39.6673644025021	37.8278831900937	43.2475241428158	43.1211152669639	42.0329799950255
TGFB3	1.96617274445388	1.83550786438313	1.31607943504302	2.1356802045835	2.24541407872607	2.4032309189981
IFT43	2.18197219201589	2.95720711483949	3.42180653111186	2.56949024613952	2.19958930160921	2.4032309189981
GPATCH2L	198.583447189842	178.911030447789	172.556815068927	94.5038490528197	101.593530868075	93.5846393162788
VASH1	81.6681020440234	92.948078799179	90.7342764788233	38.7092037080759	41.3797737365233	35.4829976863837
ANGEL1	41.1937167679484	38.6476378111781	38.2039058858203	28.497982729911	28.823784806504	27.7549610056839
IRF2BPL	17.9113541476469	20.7514361334426	17.5602598904312	13.1811512626638	10.8604721766955	13.7596750656362
CIPC	26.039800005816	24.9323151578708	22.8245776306033	17.3190316590443	18.8339833950289	17.3880825315745
POMT2	25.1526244991722	22.5359576682595	19.891600603936	18.7539417964988	18.3757356238603	17.1524716571629
GSTZ1	5.15520902509249	5.65948258184798	5.48993135760804	4.93876047309934	4.07840516340041	3.86401834034988
TMED8	55.6522797546031	55.5241128975897	61.9685402557401	65.4719462717628	63.2381924212648	65.7354339608303
NOXRED1	2.9732368330766	2.5493164783099	2.74496567880402	1.20132011507822	1.37474331350576	1.17805437205789
VIPAS39	28.3656384962066	26.2069733970258	25.3439296919714	17.95306171978	18.4215604009771	17.2938381818098
AHSA1	92.1703418253746	103.502249019382	93.2160262706187	131.878252633031	133.716699626993	127.512605231546
SPTLC2	53.8779287413155	52.260987805353	51.4775070449685	50.9226248780377	50.6363787141287	53.2480576170167
ALKBH1	12.372501660222	12.8485550506819	13.2736011591482	14.7495414129048	13.930732243525	14.6549963884002
SLIRP	16.6645128950664	22.0260943725976	21.9597254304322	36.6402635098856	34.7810058316957	34.3991876640904
SNW1	107.204370005528	95.7013405957537	91.7871400268577	95.5716891551115	98.4774460241291	99.7105220509799
ADCK1	12.6842119733671	17.5392973707721	17.6730666991492	13.8151813233995	13.6557835808239	14.4665076888709
CEP128	26.1596885877949	19.2728325760229	20.4180323779532	23.0586722088624	24.7453796431036	25.7758296606266
GTF2A1	34.9595105050458	33.1921005475949	30.1194179276989	46.4844144528877	42.8919913813796	41.1847808471439
STON2	2.08606132643278	2.03945318264792	2.06812482649618	2.80308026851584	3.11608484394638	3.76977399058525
SEL1L	72.4366812316484	68.3216816187054	77.911902554547	78.0190674736908	72.6322717302209	81.3799960217591
GALC	16.3528025819213	16.7745024272792	16.1689759162429	14.1822513585623	14.9388773400959	15.974417285105
GPR65	5.01134272671782	3.97693370616345	2.51935206136807	8.64283082792384	8.5234085437357	7.49242580628818
SPATA7	5.34703075625872	4.79271497922262	3.72262468769312	3.37037032285833	3.29938395241382	3.25143006687978
ZC3H14	44.814351943711	42.8285168356064	41.4753033386416	47.6189945615726	46.3746744422609	47.4991522813742
TTC8	7.12138176954637	6.22033220707616	6.84361306222372	5.03887048268919	4.39917860321842	5.23056141193703
FOXN3	102.48075987556	93.8658327313706	93.8176625837812	98.9754294811664	100.172962777453	93.6788836660435
FOXN3-AS1	0.767286924664929	1.12169925045636	1.24087489589771	1.66850015983086	1.74134153044063	1.69639829576336
EFCAB11	5.46691933823762	4.58876966095782	5.33952227931741	5.13898049227904	4.85742637438701	5.89027186028945
TDP1	39.4912989038481	40.2282140277303	41.0240761037697	55.6277953287608	56.7768988477878	56.1225102848379
PSMC1	128.688403896146	107.173264748148	118.296740075581	71.0113668024012	66.9958241448472	69.0811083774747
NRDE2	34.2641567295682	33.3450595362935	36.0981787897515	33.8371832413698	34.5977067232282	33.4096219915618
CALM1	259.414913685933	245.091286224714	258.590807851168	324.823611115871	350.97196793802	331.69298899662
TTC7B	5.32305303986294	4.18087902442824	3.1209883745306	2.36927022695982	3.43685828376439	3.86401834034988
RPS6KA5	10.6221283633301	9.12655299234945	8.64852200171129	7.30803070005915	6.27799446500963	7.16257058211198
DGLUCY	48.7706751490145	55.7280582158545	56.7418247851406	40.8115139094627	41.2422994051727	41.3732695466731
GPR68	4.48383296601068	4.18087902442824	4.06104511384704	2.03557019499364	2.29123885584293	1.60215394599873
CCDC88C	77.3760908091789	77.9580979067168	74.5653005625804	58.2640255812935	60.8094792340713	57.1120759573665
LOC105370624	1.24684125258051	1.32564456872115	1.24087489589771	1.03447009909513	1.42056809062262	1.46078742135178
PPP4R3A	100.442653981918	99.8312332906158	107.956115943101	120.031901498232	120.794112480039	120.491401174081
TRIP11	37.4771707266026	34.1608408093527	35.0829175112897	28.5647227363043	28.5946609209198	31.3362462967399
ATXN3	33.1851594917582	30.6937703988512	31.8491223280412	19.1210118316616	21.2626965822224	21.0164899975128
NDUFB1	16.7364460442538	23.6576569187159	21.4708959259876	25.5947924518053	23.8747088778833	24.5977752885688
CPSF2	100.826297444251	96.7210671870777	100.698877915578	120.065271501428	117.586378081859	122.753265568432
RIN3	18.4148861919583	17.1823930638087	16.0561691075249	9.61056092062573	12.0977411588507	9.80141237552165
GOLGA5	22.2752985316787	23.3517389413187	25.2311228832534	21.2233220330485	23.324811552481	20.4039017240427
IFI27L1	1.10297495420584	0.815781273059169	1.05286354803442	1.3681701310613	1.19144420503832	1.27229872182252
DICER1	66.082586386767	71.6867793700744	68.0977101960833	60.1661157635007	62.7799446500963	60.2692616744817
CLMN	2.8533482510977	2.90622078527329	3.23379518324857	1.03447009909513	1.46639286773947	1.03668784741094
SYNE3	102.336893577185	86.8807055808015	94.2312875490804	95.7719091742912	97.3776513733245	93.1134175674557
SNHG10	6.04238453173631	6.11835954794376	7.14443121880498	8.77631084071031	8.15681032680083	11.2150776219911
GLRX5	52.2953994591941	63.5289666394828	69.8274145964255	94.8709190879825	89.0833667151731	93.914494540455
ATG2B	35.702819713315	32.427305604102	33.1275994935115	23.1587822184523	21.4918204678067	24.2207978895102
GSKIP	9.66301970749895	9.78937527671002	9.96460143675432	9.00990086308662	7.69856255563224	10.5082449987564
PAPOLA	229.202991027252	217.966558895497	222.981458565861	304.134209133969	281.318306720395	297.576534381823
VRK1	38.0286582037055	37.576924890288	43.3930190868471	57.7634755333442	53.4316901182571	58.6199855536006
SETD3	53.3024635478168	56.4418668297812	56.704222515568	69.2093866297839	60.7178296798376	66.8192439831236
CCNK	24.2174935597368	22.3320123499947	25.60714557898	21.523652061818	19.0631072806132	18.8017477780439
CCDC85C	14.002986375135	14.7350492446312	11.205476332652	7.67510073522194	8.11098554968397	8.05789190487597
EVL	120.080403710061	124.610589459788	113.859672266008	107.418040289911	125.605714077309	103.291807342036
DEGS2	2.34981620678634	2.6003028078761	2.21853390478681	3.03667029089216	4.03258038628356	3.25143006687978
YY1	158.157017346558	147.860355741974	152.138782690973	165.014665807272	166.29811615708	167.707820406161
SLC25A29	90.5638348268574	85.6060473416465	86.146799590959	45.583424366579	46.5579735507283	46.2739757344339
WARS1	147.391022684854	141.07917390967	136.233022661739	211.832780292126	192.280764782339	204.604483339014
WDR25	6.64182744163079	8.00485374189309	6.73080625350575	7.94206076079488	6.4154687963602	6.97408188258271
BEGAIN	1.39070755095518	2.34537116004511	1.88011347863289	1.66850015983086	2.10793974737549	1.69639829576336
PPP2R5C	80.0376173291104	70.5650801196181	73.4748347449733	79.4206076079488	77.6271724359584	80.9558964478182
LOC107984658	1.3667298345594	1.98846685308172	2.4065452526501	1.06784010229175	1.37474331350576	0.801076972999366
LOC107984659	1.34275211816363	1.47860355741974	0.902454469743787	0.93436008950528	0.96232031945403	0.848199147881681
DYNC1H1	476.844845962858	433.077883335286	434.682236259924	255.814444505267	234.485384506965	249.936015575802
HSP90AA1	1172.12668829126	1200.01425267004	1057.11260449613	1557.07771915735	1517.35001989342	1533.92103676914
WDR20	22.1793876660956	21.8221490543328	20.0420096822266	18.653831786909	19.10893205773	18.9902364775732
MOK	2.99721454947238	2.09043951221412	2.03052255692352	1.73524016622409	1.19144420503832	1.27229872182252
ZNF839	35.3431539673783	31.3056063536456	34.7444970851358	28.3978727203212	31.2524979936976	30.7707801981521
CINP	19.6137720117472	22.0770807021638	21.207680038979	26.3956725285241	25.1578026371554	25.3517300866858
TECPR2	20.9805018463066	22.1280670317299	22.2229413174408	17.9864317229766	17.5967144128737	19.0844808273378
ANKRD9	20.9325464135151	17.0804204046763	17.4474530817132	22.1576821225538	22.683264672845	22.5715217686292
RCOR1	92.2662526909577	88.4102954677874	98.2923326629275	91.1001087267648	89.8623879261597	88.8724218280473
TRAF3	28.2937053470193	31.8154696493076	33.0147926847935	34.9717633500548	31.115023662347	34.9175315877959
AMN	26.3994657517527	28.0424812614089	21.0196686911157	28.9651627746637	29.6028060174906	27.0952505573315
CDC42BPB	45.9652823307084	48.6919447357191	47.2660528528309	31.5680230239998	29.0529086920883	29.8283367005058
TNFAIP2	156.382666333271	187.680679133175	165.11156569354	56.9625954566254	59.5722102519162	60.4577503740109
EIF5	259.510824551516	217.660640918099	217.115504512526	214.035200503102	190.447773697664	219.919190175767
MARK3	76.9205141976591	77.7031662588858	84.4922997297621	63.7033361023421	58.5182403782284	64.3688908892431
CKB	3.86041233972042	3.82397471746485	2.59455660051339	7.74184074161517	10.9521217309292	8.90609105275765
TRMT61A	30.7394324193887	34.7726767641471	37.9782922683844	57.3964054981815	52.8817927928548	53.2009354421343
BAG5	49.1063631785554	45.9386829391444	45.4611439133433	56.0282353671202	52.6526689072705	52.0228810700765
COA8	18.6306856395203	20.1396001786482	17.7482712382945	18.8874218092853	18.6048595094446	20.3567795491604
KLC1	98.2846595062982	100.392082915844	96.7882418800212	71.7455068727268	66.9041745906135	69.3167192518863
XRCC3	48.9624968801808	55.0652359314939	53.1696091757381	75.6164272435344	74.6485619233626	74.7357693633526
LOC112268131	3.95632320530354	4.58876966095782	4.24905646171033	4.53832043473993	4.39917860321842	4.99495053752546
ZFYVE21	15.1059613293408	14.8370219037636	15.0033055594905	12.3469011827483	13.7932579121744	13.7125528907538
PPP1R13B	1.67844014770453	1.63156254611834	1.76730666991492	1.83535017581394	2.24541407872607	2.02625351993957
ATP5MPL	35.8946414444812	36.5062119693978	35.1205197808624	49.6211947533697	47.9785416413509	48.7243288283144
INF2	90.9474782891898	86.6257739329705	85.0563337733519	82.190317873268	83.8593421238512	80.3433081743481
ADSS1	2.18197219201589	1.47860355741974	1.54169305247897	2.00220019179703	2.19958930160921	1.79064264552799
LOC107987209	3.62063517576263	4.18087902442824	4.3618632704283	4.03777038679067	2.97861051259581	4.24099573940841
SIVA1	14.1948081063012	19.4767778942877	20.1924187605172	28.8650527650738	26.9907937218297	30.4880471488582
AKT1	93.8967374058707	96.9250125053425	95.1713442883969	131.344332581885	130.692264337281	130.528424424014
ZBTB42	0.959108655831161	1.27465823915495	0.902454469743787	1.60176015343762	2.06211497025864	1.88488699529263
LINC00638	1.31877440176785	1.32564456872115	1.20327262632505	2.10231020138688	1.74134153044063	1.97913134505726
CEP170B	36.6859060855419	21.9241217134652	19.9292028735086	2.3359002237632	2.19958930160921	1.97913134505726
PLD4	87.4946871281977	92.6421608217818	95.3969579058328	83.0245679531834	91.5120799023666	72.6152714936484
AHNAK2	5.58680792021651	7.08709980970153	6.73080625350575	6.00660057539108	8.34010943526826	5.56041663611324
CLBA1	4.93940957753048	6.83216816187054	6.69320398393309	4.4715804283467	4.71995204303643	4.33524008917304
CDCA4	27.3106189747923	33.2430868771611	35.9101674418882	57.8969555461307	50.6363787141287	55.6041663611324
GPR132	53.2545081150252	55.881017204553	54.8617113065077	44.3821042515008	50.3156052743107	40.4308260490268
JAG2	1.77435101328765	1.88649419394933	1.20327262632505	2.06894019819026	2.61201229566094	2.78020831805662
NUDT14	5.61078563661229	8.82063501495226	8.00928341897611	5.27246050506551	6.09469535654219	5.84314968540714
BRF1	46.876435553748	48.6409584061529	48.3189164008653	48.9204246862407	51.2779255937648	44.483333088906
BTBD6	25.824000558254	29.9289754553582	31.4354973627419	28.3311327139279	30.2901776742435	30.2995584493289
PACS2	65.9866755211839	72.4005879840012	65.4279490564246	50.4554448332851	56.8227236249046	50.4207271240777
TEX22	2.75743738551459	3.87496104703105	2.6697611396587	3.77081036121774	3.80345650069926	2.59171961852736
MTA1	185.419680888559	172.282807604183	158.982395753197	198.618259026265	217.621866527961	199.939388025665
CRIP1	18.4628416247498	21.9241217134652	24.5918843005182	15.0832414448709	16.0386719909005	14.8906072628117
TEDC1	28.1258613322488	24.5244245213413	32.300349562913	31.8349830495727	28.503011366686	32.0902010948569
HERC2P3	4.12416722007399	4.38482434269303	3.68502241812046	2.23579021417335	2.24541407872607	1.64927612088105
HERC2P2	112.071846433871	117.013626354424	97.1642645757478	51.856984967543	61.2219022281231	57.6775420559543
WHAMMP3	10.7659946617048	10.9620608567326	10.3030218629082	15.5837914928202	17.2301161959388	15.5503177111642
LOC283683	10.5501952141428	8.05584007145929	6.84361306222372	15.3502014704439	16.542744539186	16.2571503343989
NIPA1	43.8072878550883	36.2002939920006	39.2943717034274	79.9545276590946	79.0477405265811	82.1810729947585
NIPA2	82.0277677899601	90.1438306730381	96.2994123755766	134.347632869581	121.80225757661	133.261510567189
CYFIP1	70.7822188003397	76.3775216901647	72.6851870839475	77.1848173937754	79.1393900808148	79.2594981520549
TUBGCP5	4.10018950367821	4.23186535399444	4.17385192256502	4.97213047629595	3.48268306088125	5.89027186028945
LOC102723564	9.75893057308206	11.318965163696	9.92699916718166	4.97213047629595	3.80345650069926	4.90070618776083
SNRPN	1.05501952141428	1.22367190958875	1.61689759162429	1.20132011507822	1.28309375927204	1.27229872182252
SNHG14	57.4266307678908	63.4269939803504	58.3963246463376	74.7154371572258	81.5681032680083	77.7987107307031
PWARSN	2.37379392318212	2.03945318264792	2.18093163521415	2.7363402621226	4.21587949475099	3.43991876640904
PWAR5	7.40911436629572	6.67920917317194	6.39238582735183	7.64173073202532	8.47758376661884	9.00033540252229
PWAR6	13.1877440176785	14.6330765854988	10.1526127846176	15.7840115119999	16.2219710993679	14.8434850879294
IPW	12.4684125258051	13.3584183463439	12.5591580372677	12.8808212338942	15.9470224366668	14.9377294376941
UBE3A	90.9235005727941	84.8412523981535	84.0786747644628	115.293361044312	114.149519798095	120.255790299669
ATP10A	31.2189867473043	18.7119829507947	18.575521168893	26.061972496558	30.5193015598278	27.5193501312723
HERC2	9.51915340912427	7.95386741232689	7.63326072324953	6.34030060735725	6.46129357347706	6.9269597077004
GOLGA8M	3.64461289215841	3.16115243310428	2.4065452526501	5.97323057219447	6.78206701329507	7.44530363140587
APBA2	1.05501952141428	1.27465823915495	1.27847716547037	2.30253022056658	2.61201229566094	2.4032309189981
CHRFAM7A	3.35688029540906	2.03945318264792	1.76730666991492	3.87092037080759	3.71180694646555	4.61797313846693
LOC100288203	9.61506427470739	11.6248831410932	10.9422604456434	16.5848915887187	17.4134153044063	17.1524716571629
ULK4P2	1.22286353618473	1.07071292089016	0.977659008889103	0.967730092701897	0.870670765220313	1.31942089670484
GOLGA8H	1.53457384932986	1.37663089828735	0.940056739316445	1.30143012466807	1.05396987368775	1.60215394599873
LOC100288637	9.68699742389473	7.39301778709872	9.40056739316445	12.5137511987314	10.0814509657089	12.8172315679899
FAN1	2.99721454947238	2.29438483047891	2.78256794837668	1.96883018860041	3.11608484394638	2.49747526876273
MTMR10	4.89145414473892	5.45553726358319	4.06104511384704	3.7040703548245	3.16190962106324	4.33524008917304
KLF13	21.3881230250349	22.7399029865243	22.8245776306033	11.8129811316025	13.0600614783047	13.3826976665776
GOLGA8K	1.39070755095518	2.09043951221412	1.24087489589771	1.23469011827483	1.60386719909005	1.5079095962341
GOLGA8O	10.1425740354145	9.84036160627622	8.31010157555737	19.4547118636278	20.8502735881707	20.8751234728658
WHAMMP1	1.70241786410031	1.73353520525073	1.09046581760708	1.3681701310613	1.3289185363889	1.74352047064568
GOLGA8N	17.4317998197314	16.1626664724848	15.2665214464991	30.5335529249047	28.5946609209198	32.2315676195039
ARHGAP11A	3.78847919053309	3.72200205833246	3.27139745282123	10.3113309877547	7.42361389293109	8.62335800346376
RYR3	0.671376059081813	1.78452153481693	1.95531801777821	1.50165014384777	1.3289185363889	2.02625351993957
AVEN	17.8633987148554	24.5754108509075	23.8022366394924	29.0986427874501	28.9612591378546	29.9225810502704
EMC7	34.8635996394627	37.5259385607218	43.844246321719	43.1474141332259	41.8380215076919	38.7344277532634
PGBD4	8.51208932050156	9.22852565148184	9.889396897609	5.57279053383506	5.77392191672418	5.74890533564251
KATNBL1	17.1920226557736	18.9159282690595	16.3193849945335	17.8863217133868	15.8095481053162	17.5294490562214
EMC4	39.5392543366396	40.7890636529584	46.7772233483863	51.6233949451667	50.3614300514276	49.4782836264314
SLC12A6	68.79206833949	61.9993767524968	59.1483700377907	41.9127240149511	40.509102971303	42.0801021699079
NOP10	30.0201009275153	39.7183507320683	43.3554168172744	57.3296654917882	55.9520528596843	54.8030893881331
LPCAT4	48.8905637309934	49.4057533496459	42.9793941215479	42.0795740309342	49.1699858463893	39.7711156006744
GOLGA8A	84.9290714738493	97.4348758010045	87.0492540607028	65.2717262525831	83.4469191297995	70.023551875121
GOLGA8B	46.3009703602493	55.6260855567221	49.9734162620622	30.3667029089216	42.7086922729122	31.4776128213868
AQR	66.4182744163079	64.9565838673363	66.1047899087324	80.9556277549931	76.4357282309201	80.7202855734067
ZNF770	69.775154711717	70.0042304943899	65.164733169416	60.2662257730905	62.1383977704602	61.9185377953627
DPH6	6.21022854650677	5.55750992271559	7.59565845367687	9.87752094619867	9.02748109202114	9.98990107505091
C15orf41	6.73773830721391	7.8009084236283	8.72372654085661	7.87532075440164	7.42361389293109	6.83271535793577
MEIS2	32.9933377605919	29.6230574779611	26.923225014023	53.9259251657333	55.2188564258146	53.6250350160752
SPRED1	15.9691591195888	16.723516097713	13.0855898112849	23.9262922919745	24.8828539744542	22.0531778449237
FAM98B	49.2262517605343	46.2446009165416	52.7559842104389	61.7678759169383	60.4428810171365	65.546945261301
LOC105370941	1.00706408862272	0.917753932191565	1.05286354803442	0.734140070325577	0.96232031945403	0.801076972999366
GPR176	1.34275211816363	1.37663089828735	1.61689759162429	1.63513015663424	2.19958930160921	1.55503177111642
EIF2AK4	49.0104523129723	41.0949816303556	40.6856556776157	52.6244950410652	47.6119434244161	50.7977045231362
SRP14	157.58155215306	171.161108353727	180.039666713886	210.364500151474	202.270566193814	208.562746029129
SRP14-AS1	4.98736501032204	5.60849625228178	4.70028369658222	2.66960025572937	2.74948662701151	2.78020831805662
BMF	53.2545081150252	40.1772276981641	40.6104511384704	14.6160614001183	18.6506842865614	16.4456390339282
BUB1B	82.0037900735643	63.7838982873137	70.1658350225794	123.268791808304	109.750341194876	123.271609492138
LOC107984763	1.19888581978895	0.968740261757763	1.12806808717973	1.33480012786469	0.64154687963602	1.13093219717558
ANKRD63	4.55576611519801	4.33383801312683	3.57221560940249	6.34030060735725	7.05701567599622	5.23056141193703
PLCB2	163.815758415962	168.815737193682	148.792180699007	99.3424995163292	112.683126930355	102.726341243448
INAFM2	28.1977944814361	29.4700984892625	33.2028040326568	30.9673629664607	30.473476782711	31.6189793460338
CCDC9B	10.2145071846019	12.7975687211157	10.5286354803442	5.87312056260461	6.36964401924334	5.74890533564251
DISP2	6.13829539731943	8.15781273059169	6.31718128820651	5.90649056580123	7.28613956158051	5.56041663611324
KNSTRN	26.039800005816	22.5359576682595	22.410952665304	39.4433437784014	35.651676596916	38.970038627675
IVD	107.851768348214	114.056419239585	111.415524743785	133.146312754502	130.692264337281	133.732732316012
BAHD1	94.5920911813483	97.1289578236073	96.8634464191665	93.3025289377415	92.8868232158723	95.1867932622776
CHST14	14.0749195243223	10.6561428793354	10.7918513673528	18.7205717933022	21.1252222508718	17.6708155808684
CCDC32	32.6096942982595	30.8467293875498	30.8714633191521	31.5680230239998	32.3064678673853	32.1373232697393
RPUSD2	23.7139615154255	22.2810260204285	22.9373844393213	40.177483848727	40.0966799772513	41.0434143224969
KNL1	80.732971104588	66.4861737543222	73.512437014546	110.020900539247	100.035488446102	113.234586242204
RAD51-AS1	3.21301399703439	3.31411142180287	3.19619291367591	2.40264023015643	2.15376452449235	2.78020831805662
RAD51	21.4121007414307	25.238233135268	27.4872590576128	45.8837543953486	47.2911699845981	46.6980753083748
RMDN3	27.6942624371248	31.662510660609	34.3308721198366	36.339933481116	32.9021899699045	35.0117759375605
DNAJC17	13.019900002908	13.8172953124397	13.8752374723107	11.679501118816	11.9602668275001	12.9114759177545
C15orf62	5.22714217427983	6.88315449143674	5.15151093145412	3.73744035802112	4.39917860321842	3.58128529105599
ZFYVE19	23.0186077399479	23.3007526117525	21.1324754998337	20.7227719850992	21.9042434618584	18.9431143026909
SPINT1	7.3132035007126	5.2006056157522	5.03870412273614	6.74074064571666	7.10284045311308	7.11544840722966
VPS18	54.8610151135424	64.2937615829757	60.3516426641158	55.0271352712216	55.6771041969832	54.8502115630154
CHAC1	1.72639558049609	2.14142584178032	1.57929532205163	8.20902078636781	5.22402459132188	8.71760235322839
INO80	84.0658736836013	77.1423166336576	80.9200841203596	80.2882276910608	77.443873327491	82.6994169184639
CHP1	108.4991666909	95.5483816070551	96.1866055668586	64.3707361662744	58.0599926070598	63.4735695664791
OIP5-AS1	164.942711086564	152.296166414234	145.182362820032	169.920056277174	176.608691008373	165.493078186692
OIP5	9.92677458785252	8.66767602625367	10.3030218629082	16.6516315951119	15.5804242197319	16.5398833836928
NUSAP1	122.598063931618	98.097698085365	114.46130857917	174.625226727897	160.615843794589	166.576888208986
NDUFAF1	23.4262289186761	25.6971101013638	26.3967932400058	29.2988628066298	31.2524979936976	31.0063910725637
RTF1	51.7918674148827	84.7392797390211	86.8612427128395	61.4675458881688	55.4938050885157	64.8401126380663
ITPKA	2.66152651993147	2.80424812614089	2.36894298307744	3.57059034203803	3.84928127781612	3.20430789199746
LTK	0.791264641060708	1.17268558002255	1.39128397418834	0.567290054342491	0.64154687963602	0.518343923705472
RPAP1	61.4548871223816	59.0421696376573	53.8088477584733	62.6021259968537	65.0253587288223	59.6566734010116
TYRO3	16.9762232082116	10.554170220203	10.3030218629082	10.0443709621818	10.1272757428257	10.0841454248155
MGA	91.1153223039603	97.6898074488354	97.8411054280556	119.898421485445	125.74318840866	116.344649784437
MAPKBP1	24.0496495449664	21.9751080430314	21.7341118129962	14.2156213617589	15.213826002797	15.5974398860465
JMJD7	5.44294162184184	5.96540055924517	5.00110185316349	2.5361202429429	3.11608484394638	3.58128529105599
PLA2G4B	1.27081896897629	0.815781273059169	1.16567035675239	0.200220019179703	0.549897325402303	0.518343923705472
EHD4	41.0258727531779	33.5999911841245	42.1521441909494	35.6725334171837	31.2983227708144	35.4358755115014
VPS39	118.833562457481	111.813020738672	109.573013534725	93.6362289697077	100.768684879972	94.0087388902197
TMEM87A	56.6593438432258	59.3990739446207	66.9696421089035	63.4697460799658	58.7473642638127	69.269597077004
GANC	59.8483801238645	68.5256269369702	67.4584716133481	55.6277953287608	57.2809713960732	52.8710802179581
CAPN3	39.9948309481594	55.1672085906263	53.8840522976186	18.1199117357631	19.6130046060155	17.4352047064568
ZNF106	188.297006856053	179.777798050414	190.342688576794	182.433807475906	181.832715599695	182.786916368502
SNAP23	80.0615950455062	80.1505100780633	77.3478685109571	75.4829472307479	75.5192326885829	75.8195793856458
LRRC57	19.2301285494148	20.6494634743102	21.5837027347056	22.0242021097673	18.7423338407952	20.9693678226305
HAUS2	56.7072992760174	54.1984683288685	58.1707110289016	61.6343959041518	57.693394390125	65.1699678622425
STARD9	18.5347747739372	16.3666117907496	12.5591580372677	16.2511915567525	17.3217657501725	15.9272951102227
CDAN1	57.618452499057	64.2427752534095	63.623040116937	59.7323057219447	59.9846332459679	57.3948090066604
TTBK2	34.0243795656104	29.9289754553582	26.8480204748777	25.1609824102493	27.0824432760634	25.6344631359797
UBR1	57.1628758875372	47.366300166998	43.9194508608643	39.7103038039744	38.5386375552781	40.4779482239091
TMEM62	27.5743738551459	26.9717683405188	29.9690088494083	14.6494314033149	14.7097534545116	15.1262181372233
CCNDBP1	40.4264298432834	40.0752550390317	40.0464170948806	31.8683530527694	31.7107457648661	31.053513247446
TGM5	9.06357679760447	7.08709980970153	7.03162441008701	3.10341029728539	5.72809713960732	2.87445266782125
LCMT2	8.84777735004246	10.809101868034	9.92699916718166	11.7796111284058	9.71485274877402	12.0632767698728
ADAL	6.8576268891928	7.08709980970153	6.91881760136903	5.50605052744183	5.3156741455556	6.83271535793577
ZSCAN29	45.5097057191886	46.091641927843	45.4611439133433	41.9127240149511	40.7840516340041	42.8811791429072
TUBGCP4	33.209137208154	32.6822372519329	32.1123382150498	43.4143741587989	42.9378161584965	43.6351339410243
TP53BP1	55.8680792021651	49.2018080313811	46.1379847656511	49.0539046990272	50.223955720077	49.1013062273729
PPIP5K1	36.781816951125	34.1098544797865	34.1804630415459	28.6982027490907	29.6028060174906	28.6502823284479
CATSPER2	1.77435101328765	2.14142584178032	1.09046581760708	0.867620083112045	1.23726898215518	1.08381002229326
PPIP5K1P1-CATSPER2	1.84628416247499	2.09043951221412	1.84251120906023	1.10121010548837	0.96232031945403	1.31942089670484
PDIA3	235.892773901674	246.009040156906	261.373375799544	271.832046039643	268.624843459025	260.962604498264
ELL3	1.24684125258051	1.22367190958875	1.39128397418834	1.1679501118816	0.916495542337172	1.27229872182252
SERF2	88.8614169627571	99.117424676689	109.196990838998	119.397871437496	117.632202858976	117.522704156495
SERINC4	2.63754880353569	2.6003028078761	1.80490893948757	1.80198017261732	1.8788158617912	2.16762004458652
MFAP1	48.4589648358694	49.3547670200797	49.2213708706091	63.2027860543928	63.513141083966	60.9289721228341
WDR76	35.0793990870247	31.407579012778	37.3390536856492	61.1672158593992	53.5233396724908	55.2743111369562
CASC4	73.5636339022501	61.4385271272686	66.2175967174504	43.4143741587989	42.8461666042628	42.0801021699079
CTDSPL2	63.6848147471891	62.050363082063	62.9461992646292	91.0333687203715	90.6872339142631	94.6213271636898
EIF3J-DT	5.99442909894476	6.11835954794376	5.64034043589867	5.00550047949257	6.27799446500963	5.32480576170167
EIF3J	163.096426924089	143.169613421884	152.590009925845	196.115508786519	180.228848400605	189.760998251085
SPG11	90.8755451400025	89.9908716843395	94.607310244807	81.2225877805661	82.8053722501635	81.662729071053
B2M	68.8879792050732	62.1013494116292	67.1952557263395	56.5287854150694	59.4347359205656	59.8451621005408
SORD2P	2.22992762480745	2.29438483047891	1.54169305247897	2.30253022056658	2.24541407872607	2.07337569482189
SORD	68.6002466083238	55.0142496019277	56.704222515568	67.9413265083125	72.7697460615714	70.5418957988265
DUOX1	1.00706408862272	1.52958988698594	1.24087489589771	0.734140070325577	0.870670765220313	0.565466098587788
SHF	3.04516998226394	1.63156254611834	1.84251120906023	1.60176015343762	1.60386719909005	1.5079095962341
GATM	5.61078563661229	6.78118183230434	7.10682894923232	17.1521816430612	18.788158617912	16.6341277334574
SPATA5L1	26.5433320501274	29.0622078527329	26.9608272835956	41.2453239510188	39.2260092120309	39.5355047262628
BLOC1S6	78.1913331666354	77.6011935997534	82.9130044077104	86.9622283303842	80.6057829485542	85.3853808867559
SQOR	84.5694057279126	80.5584007145929	78.0999139024103	36.7070035162788	38.0803897841095	34.5405541887374
DUT	76.6327816009098	100.647014563675	103.70705948139	222.04400127029	213.910059581496	219.212357552532
FBN1	1.67844014770453	1.73353520525073	1.428886243761	1.06784010229175	0.733196433869737	0.848199147881681
CEP152	39.7550537842016	37.4239659015894	33.5412244588108	48.6534646606678	47.7952425328835	47.0750527074333
